advantage_max,advantage_mean,advantage_min,advantage_negative_rate,advantage_positive_rate,advantage_std,advantage_zero_rate,batch_size,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,entropy_coef,episodes,iteration,lr,max_grad_norm,mean_delta_needed_to_flip_top1,non_top1_positive_advantage_count,non_top1_selected_count,non_top1_selected_rate,opponent_mode,p10_delta_needed_to_flip_top1,p50_delta_needed_to_flip_top1,p90_delta_needed_to_flip_top1,pilot_config_id,positive_advantage_count,positive_advantage_non_top1_count,positive_advantage_top1_count,rank_coef,ratio_mode,rerun_config_id,return_max,return_mean,return_min,return_std,reward_max,reward_mean,reward_min,reward_nonzero_count,reward_std,rollout_seed,rule_kl_coef,sample_entropy_mean,seed_hash,seed_registry_id,selected_non_top1_positive_advantage_count,selected_prior_prob_mean,selected_prior_prob_p90,selected_prior_rank_histogram,selected_prior_rank_mean,selected_prior_top1_rate,source_config_id,tempered_post_update_approx_kl,tempered_post_update_clip_fraction,tempered_post_update_policy_loss,tempered_post_update_rule_kl,torch_sample_seed,untempered_post_batch_size,untempered_post_neural_delta_abs_max,untempered_post_neural_delta_abs_mean,untempered_post_rule_agreement,untempered_post_top1_action_changed_rate,untempered_post_update_approx_kl,untempered_post_update_clip_fraction,untempered_pre_batch_size,untempered_pre_neural_delta_abs_max,untempered_pre_neural_delta_abs_mean,untempered_pre_rule_agreement,untempered_pre_top1_action_changed_rate,update_epochs,value_coef
1.3171274662017822,0.01922266185283661,-1.232460618019104,0.43946188340807174,0.5605381165919282,0.888546347618103,0.0,223,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,0,0.001,1.0,3.0022287368774414,59,105,0.47085201793721976,rulebase,3.0,3.000999927520752,3.006999969482422,0,125,59,66,0.0,tempered_current_logits,0,1.0,-0.22021348774433136,-1.5,0.8984035849571228,1.0,-0.022421523928642273,-1.5,16,0.3307003974914551,202604300000,0.001,0.0,b9e4928c53bdcc35,config=0:iter=0:base=202604300000:stride=1:count=16,59,0.3677489085482108,0.6914212107658386,"{""1"":118,""10"":8,""11"":6,""12"":1,""2"":14,""3"":11,""4"":9,""5"":10,""6"":9,""7"":15,""8"":14,""9"":8}",3.4349775784753365,0.5291479820627802,93,8.629498893242271e-07,0.0,-0.000343932188116014,0.04388006031513214,202604300000,223,0.007516904734075069,0.001678820000961423,1.0,0.0,0.04532722756266594,1.0,223,0.00021870987256988883,0.00011945210280828178,1.0,0.0,4,0.0
1.24155592918396,0.12839210033416748,-1.452396035194397,0.29218106995884774,0.7078189300411523,0.7887956500053406,0.0,243,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,1,0.001,1.0,3.0029382705688477,82,118,0.48559670781893005,rulebase,3.0,3.000999927520752,3.009000062942505,0,172,82,90,0.0,tempered_current_logits,0,1.0,-0.009021704085171223,-1.5,0.7689379453659058,1.0,-0.006172839552164078,-1.5,16,0.28502213954925537,202604300016,0.001,0.0,c6cd44b27deeed78,config=0:iter=1:base=202604300016:stride=1:count=16,82,0.3529771602110853,0.6688328385353088,"{""1"":125,""10"":12,""11"":10,""12"":11,""13"":5,""14"":2,""2"":11,""3"":10,""4"":13,""5"":7,""6"":9,""7"":8,""8"":10,""9"":10}",4.111111111111111,0.51440329218107,93,4.930808700009948e-06,0.0,-0.0007856353186070919,0.044165272265672684,202604300001,243,0.019138678908348083,0.005575601011514664,1.0,0.0,0.04546818882226944,0.9999999403953552,243,0.006572158541530371,0.0017314394935965538,1.0,0.0,4,0.0
1.0597552061080933,-0.46301788091659546,-1.6131508350372314,0.6093023255813953,0.39069767441860465,0.829058051109314,0.0,215,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,2,0.001,1.0,3.002748489379883,41,103,0.4790697674418605,rulebase,3.0,3.000999927520752,3.009000062942505,0,84,41,43,0.0,tempered_current_logits,0,1.0,-0.48295262455940247,-1.5,0.8104283809661865,1.0,-0.05116279050707817,-1.5,16,0.3405686616897583,202604300032,0.001,0.0,ba6bcbf6c8a041f9,config=0:iter=2:base=202604300032:stride=1:count=16,41,0.35600854656550773,0.6688105463981628,"{""1"":112,""10"":18,""11"":5,""12"":2,""13"":1,""14"":3,""2"":6,""3"":7,""4"":11,""5"":12,""6"":9,""7"":8,""8"":10,""9"":11}",3.9627906976744187,0.5209302325581395,93,9.521210813545622e-06,0.0,-0.000644116080366075,0.043995507061481476,202604300002,215,0.03899730369448662,0.008800691924989223,1.0,0.0,0.04625525325536728,1.0,215,0.022058770060539246,0.005663488991558552,1.0,0.0,4,0.0
1.4312019348144531,0.08787009119987488,-1.2084267139434814,0.39819004524886875,0.6018099547511312,0.9059818387031555,0.0,221,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.3,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,0,0.001,1.0,3.0028414726257324,65,108,0.48868778280542985,rulebase,3.0,3.000999927520752,3.009000062942505,1,133,65,68,0.0,tempered_current_logits,0,1.0,-0.15668249130249023,-1.5,0.89548659324646,1.0,-0.020361991599202156,-1.5,16,0.33740001916885376,202604400000,0.001,0.0,b0e05dd13e5b1a98,config=1:iter=0:base=202604400000:stride=1:count=16,65,0.35401093793771654,0.691539466381073,"{""1"":113,""10"":17,""11"":8,""12"":7,""2"":7,""3"":10,""4"":10,""5"":6,""6"":13,""7"":6,""8"":12,""9"":12}",4.040723981900452,0.5113122171945701,93,2.2576955416298006e-06,0.0,-0.000504890747833997,0.04403286427259445,202604400000,221,0.010614864528179169,0.003031102940440178,1.0,0.0,0.04584662988781929,0.2624434530735016,221,0.00025403941981494427,0.00011940059630433097,1.0,0.0,4,0.0
1.3807765245437622,-0.10779682546854019,-1.2567992210388184,0.48484848484848486,0.5151515151515151,0.8251045346260071,0.0,198,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.3,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,1,0.001,1.0,3.0023131370544434,50,93,0.4696969696969697,rulebase,3.0,3.000999927520752,3.006999969482422,1,102,50,52,0.0,tempered_current_logits,0,1.0,-0.388990581035614,-1.5,0.8272637724876404,1.0,-0.035353533923625946,-1.5,16,0.3276216983795166,202604400016,0.001,0.0,99ea9fe8b1ae6394,config=1:iter=1:base=202604400016:stride=1:count=16,50,0.3693902243794215,0.7158677577972412,"{""1"":105,""10"":7,""11"":4,""12"":1,""13"":2,""2"":7,""3"":7,""4"":11,""5"":16,""6"":7,""7"":14,""8"":12,""9"":5}",3.5202020202020203,0.5303030303030303,93,1.1112963875348214e-05,0.0,-0.0008829639409668744,0.04378131031990051,202604400001,198,0.05227847769856453,0.012641031295061111,1.0,0.0,0.045136742293834686,0.3181818127632141,198,0.010694053024053574,0.002701887395232916,1.0,0.0,4,0.0
1.6651175022125244,0.29701921343803406,-1.16868257522583,0.319672131147541,0.680327868852459,0.855829656124115,0.0,244,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.3,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,2,0.001,1.0,3.002323865890503,71,118,0.48360655737704916,rulebase,3.0,3.000999927520752,3.007999897003174,1,166,71,95,0.0,tempered_current_logits,0,1.0,-0.07844631373882294,-1.5,0.8086046576499939,1.0,-0.0020491802133619785,-1.5,16,0.2951033115386963,202604400032,0.001,0.0,9778e7e6e2b03829,config=1:iter=2:base=202604400032:stride=1:count=16,71,0.35810259520457904,0.6915158033370972,"{""1"":126,""10"":8,""11"":5,""12"":6,""13"":2,""2"":12,""3"":18,""4"":19,""5"":8,""6"":7,""7"":12,""8"":9,""9"":12}",3.5204918032786887,0.5163934426229508,93,9.22598428587662e-06,0.0,-0.0009603109210729599,0.0438908115029335,202604400002,244,0.05885794386267662,0.013426044024527073,1.0,0.0,0.04598728567361832,0.33196720480918884,244,0.04829774051904678,0.01312590017914772,1.0,0.0,4,0.0
1.4018597602844238,-0.2524545192718506,-1.3355185985565186,0.5899581589958159,0.4100418410041841,0.8390663862228394,0.0,239,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,0,0.001,1.0,3.002196788787842,40,101,0.4225941422594142,rulebase,3.0,3.0,3.007999897003174,2,98,40,58,0.0,tempered_current_logits,0,1.0,-0.5183053016662598,-1.5,0.8141268491744995,1.0,-0.04393305256962776,-1.5,16,0.3284851908683777,202604500000,0.001,0.0,65f85900140c9d77,config=2:iter=0:base=202604500000:stride=1:count=16,40,0.39774253057261394,0.691539466381073,"{""1"":138,""10"":9,""11"":6,""12"":5,""13"":1,""14"":1,""2"":14,""3"":10,""4"":10,""5"":8,""6"":5,""7"":12,""8"":8,""9"":12}",3.3682008368200838,0.5774058577405857,93,3.814235969912261e-05,0.0,-0.0021390176843851805,0.04432645067572594,202604500000,239,0.06610865890979767,0.010463717393577099,1.0,0.0,0.0435107946395874,1.0,239,0.00021372252376750112,0.00011805178655777127,1.0,0.0,8,0.0
1.9854222536087036,0.3236199915409088,-0.968569815158844,0.411214953271028,0.5887850467289719,0.9108641147613525,0.0,214,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,1,0.001,1.0,3.002939462661743,64,115,0.5373831775700935,rulebase,3.0,3.000999927520752,3.009000062942505,2,126,64,62,0.0,tempered_current_logits,0,1.0,-0.30574068427085876,-1.5,0.8730294704437256,1.0,-0.014018691144883633,-1.5,16,0.3239500820636749,202604500016,0.001,0.0,c0e2806e659074c9,config=2:iter=1:base=202604500016:stride=1:count=16,64,0.3275057767108779,0.6914920806884766,"{""1"":99,""10"":13,""11"":9,""12"":6,""13"":3,""14"":1,""2"":12,""3"":11,""4"":12,""5"":9,""6"":16,""7"":3,""8"":10,""9"":10}",4.158878504672897,0.46261682242990654,93,0.0017948523163795471,0.018691588193178177,-0.010175134055316448,0.0488332137465477,202604500001,214,0.38088542222976685,0.07815897464752197,1.0,0.0,0.04525240138173103,0.9299064874649048,214,0.06896282732486725,0.009565061889588833,1.0,0.0,8,0.0
2.7433156967163086,0.8159645199775696,-1.1044872999191284,0.26126126126126126,0.7387387387387387,0.942061722278595,0.0,222,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,2,0.001,1.0,3.002509117126465,82,114,0.5135135135135135,rulebase,3.0,3.000999927520752,3.007999897003174,2,164,82,82,0.0,tempered_current_logits,0,1.0000001192092896,-0.30737394094467163,-1.5868300199508667,0.800404965877533,1.0,0.0022522523067891598,-1.5,16,0.2827540934085846,202604500032,0.001,0.0,7341df4bc546da49,config=2:iter=2:base=202604500032:stride=1:count=16,82,0.345400446908431,0.6916345357894897,"{""1"":108,""10"":11,""11"":3,""12"":3,""13"":1,""2"":11,""3"":14,""4"":14,""5"":14,""6"":9,""7"":11,""8"":10,""9"":13}",3.684684684684685,0.4864864864864865,93,0.017297416925430298,0.23423424363136292,-0.026696301996707916,0.08361823111772537,202604500002,222,1.7980287075042725,0.40879374742507935,1.0,0.0,0.06077400594949722,0.6171171069145203,222,0.3218100666999817,0.08035501837730408,1.0,0.0,8,0.0
1.5237786769866943,-0.03801415488123894,-1.3211642503738403,0.4872881355932203,0.5127118644067796,0.9128309488296509,0.0,236,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.3,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.005,16,0,0.001,1.0,3.002415180206299,59,110,0.4661016949152542,rulebase,3.0,3.000999927520752,3.006999969482422,3,121,59,62,0.0,tempered_current_logits,0,1.0,-0.30720293521881104,-1.5,0.8870661854743958,1.0,-0.029661016538739204,-1.5,16,0.33377891778945923,202604600000,0.001,0.0,77b5e7c562366c07,config=3:iter=0:base=202604600000:stride=1:count=16,59,0.369156305457197,0.6914920806884766,"{""1"":126,""10"":5,""11"":4,""12"":5,""13"":1,""14"":2,""2"":12,""3"":13,""4"":6,""5"":7,""6"":14,""7"":20,""8"":6,""9"":15}",3.6016949152542375,0.5338983050847458,93,3.930693128495477e-05,0.0,-0.001930178259499371,0.04357429966330528,202604600000,236,0.07135029882192612,0.023795219138264656,1.0,0.0,0.0463172048330307,0.36016950011253357,236,0.00021337356884032488,0.00011662591714411974,1.0,0.0,8,0.0
